src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.17.0.1,172.17.0.2,40758,80,6,2026-07-16 10:14:04,60.086973,48.030377566198915,0.6657016987692157,0.34949339185383826,0.3162083069153775,21,19,1624,1262,93,66,77.33333333333333,6.833623687211105,74,66,66.42105263157895,1.7863750261554885,93,66,72.15,7.4650853980379885,55.7275,420,380,20,16,1.5406916153846153,5.005637,0.0,2.3049503117223047,60.086944,5.00568,0.0,3.0043472,2.442288083081552,60.086948,5.005683,9e-06,3.338163777777778,2.3475655798619357,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.15,64240,65160,0,0,0,0,0,0,0,0,102.0,5.0,0,0,3877.442408575990268379837299,0,77.33333333333333,66.42105263157895,0,21,19,1624,1262
172.17.0.1,172.17.0.2,40764,80,6,2026-07-16 10:14:04,60.086872,47.98053058911105,0.6657028177469448,0.34949397931714604,0.3162088384297988,21,19,1621,1262,93,66,77.19047619047619,6.939322374074998,74,66,66.42105263157895,1.7863750261554885,93,66,72.075,7.464541178130107,55.719375,420,380,20,16,1.5406890256410257,5.005713,0.0,2.304973313272406,60.086868,5.005718,0.0,3.0043434,2.442289448745447,60.086868,5.005722,1.6e-05,3.338159333333333,2.34757564521411,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.075,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,3922.165949506873310231902822,0,77.19047619047619,66.42105263157895,0,21,19,1621,1262
172.17.0.1,172.17.0.2,40778,80,6,2026-07-16 10:14:04,60.086785,48.03052784401762,0.6657037816218658,0.34949448535147953,0.31620929627038624,21,19,1624,1262,93,66,77.33333333333333,6.916738381728041,74,66,66.42105263157895,1.7863750261554885,93,66,72.15,7.505164888261949,56.3275,420,380,20,16,1.5406867948717944,5.005722,0.0,2.3049766722262595,60.086782,5.005726,0.0,3.0043390999999997,2.442292323875193,60.086781,5.005727,9e-06,3.3381545,2.3475850991374867,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.15,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,3935.353226607572689412753601,0,77.33333333333333,66.42105263157895,0,21,19,1624,1262
172.17.0.1,172.17.0.2,40780,80,6,2026-07-16 10:14:04,60.086717,48.03058220005596,0.6657045349973106,0.3494948808735881,0.31620965412372254,21,19,1624,1262,93,66,77.33333333333333,6.909850341796973,74,66,66.42105263157895,1.7863750261554885,93,66,72.15,7.501833109314016,56.277499999999996,420,380,20,16,1.5406850512820514,5.005724,0.0,2.3049767912947816,60.086713,5.005728,0.0,3.0043356500000002,2.4422944319986746,60.086713,5.005751,8e-06,3.338150722222222,2.3475904591111854,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.15,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,3944.244466569656123152332082,0,77.33333333333333,66.42105263157895,0,21,19,1624,1262
172.17.0.1,172.17.0.2,40792,80,6,2026-07-16 10:14:04,60.086653,47.997348096589775,0.6657052440581106,0.34949525313050805,0.3162099909276025,21,19,1622,1262,93,66,77.23809523809524,6.920671326538873,74,66,66.42105263157895,1.7863750261554885,93,66,72.1,7.472616676907761,55.839999999999996,420,380,20,16,1.5406834102564102,5.005751,0.0,2.3049806326451012,60.08665,5.005755,0.0,3.0043324999999994,2.442295922824372,60.086649,5.005756,8e-06,3.338147166666667,2.347599930003578,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.1,64240,65160,0,0,0,0,0,0,0,0,102.0,5.0,0,0,3914.044512663085188027628550,0,77.23809523809524,66.42105263157895,0,21,19,1622,1262
172.17.0.1,172.17.0.2,40798,80,6,2026-07-16 10:14:04,60.086598,48.030677323419106,0.6657058534084422,0.3494955730394322,0.31621028036901005,21,19,1624,1262,93,66,77.33333333333333,6.909850341796973,74,66,66.42105263157895,1.7863750261554885,93,66,72.15,7.501833109314016,56.277499999999996,420,380,20,16,1.540682,5.005752,0.0,2.304982454732045,60.086595,5.005757,0.0,3.00432975,2.4422969824082794,60.086594,5.005757,9e-06,3.338144111111111,2.3476050241605066,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.15,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,3959.710902660310625864985391,0,77.33333333333333,66.42105263157895,0,21,19,1624,1262
172.17.0.1,172.17.0.2,40808,80,6,2026-07-16 10:14:04,60.086538,47.99743995901378,0.665706518155531,0.34949592203165375,0.3162105961238772,21,19,1622,1262,93,66,77.23809523809524,6.927548607206983,74,66,66.42105263157895,1.7863750261554885,93,66,72.1,7.475961476626267,55.89,420,380,20,16,1.5406804615384613,5.005742,0.0,2.3049804747619866,60.086535,5.00576,0.0,3.00432675,2.4422983425936087,60.086534,5.005747,8e-06,3.338140777777778,2.3476092516056166,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.1,64240,65160,0,0,0,0,0,0,0,0,101.0,5.0,0,0,3890.750799337416695558380523,0,77.23809523809524,66.42105263157895,0,21,19,1622,1262
172.17.0.1,172.17.0.2,40818,80,6,2026-07-16 10:14:04,60.086479,48.06405780575028,0.6657071718247961,0.34949626520801796,0.31621090661677814,21,19,1626,1262,93,66,77.42857142857143,6.897697535592367,74,66,66.42105263157895,1.7863750261554885,93,66,72.2,7.53060422542574,56.71,420,380,20,16,1.5406789487179484,5.005745,0.0,2.3049832639072814,60.086475,5.005749,0.0,3.00432375,2.4422999086852926,60.086475,5.005751,8e-06,3.3381374999999998,2.347613751446071,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.2,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,3975.759447253638012892268499,0,77.42857142857143,66.42105263157895,0,21,19,1626,1262
172.17.0.1,172.17.0.2,40824,80,6,2026-07-16 10:14:04,60.086423,48.030817211402315,0.6657077922578283,0.3494965909353599,0.31621120132246844,21,19,1624,1262,93,66,77.33333333333333,6.909850341796973,74,66,66.42105263157895,1.7863750261554885,93,66,72.15,7.501833109314016,56.277499999999996,420,380,20,16,1.5406775128205128,5.005747,0.0,2.304984998439273,60.08642,5.005751,0.0,3.004321,2.442300965159782,60.086419,5.005752,8e-06,3.3381343888888892,2.347618005500709,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.15,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,3983.139332534127383116129781,0,77.33333333333333,66.42105263157895,0,21,19,1624,1262
172.17.0.1,172.17.0.2,40828,80,6,2026-07-16 10:14:04,60.086369,48.014217667238306,0.6657083905336334,0.3494969050301575,0.31621148550347583,21,19,1623,1262,93,66,77.28571428571429,6.9154269030697355,74,66,66.42105263157895,1.7863750261554885,93,66,72.125,7.487280881601812,56.059375,420,380,20,16,1.5406761282051282,5.005749,0.0,2.3049853662863713,60.086365,5.005753,0.0,3.0043182500000003,2.442302127400844,60.086365,5.005754,8e-06,3.338131388888889,2.3476221133415245,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.125,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,3991.010539367637941723496590,0,77.28571428571429,66.42105263157895,0,21,19,1623,1262
172.17.0.1,172.17.0.2,40832,80,6,2026-07-16 10:14:04,60.086323,47.947683535236465,0.6657089001768339,0.3494971725928378,0.3162117275839961,21,19,1619,1262,93,66,77.0952380952381,6.941282726967085,74,66,66.42105263157895,1.7863750261554885,93,66,72.025,7.431310449712083,55.22437500000001,420,380,20,16,1.5406749487179487,5.005742,0.0,2.304966240119086,60.086319,5.005758,0.0,3.00431595,2.442303042996558,60.086319,5.005752,8e-06,3.3381288333333337,2.3475893758707094,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.025,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,3998.602430218564385263403082,0,77.0952380952381,66.42105263157895,0,21,19,1619,1262
172.17.0.1,172.17.0.2,40842,80,6,2026-07-16 10:14:04,60.086267,47.96437096017298,0.6657095206130879,0.3494974983218711,0.31621202229121675,21,19,1620,1262,93,66,77.14285714285714,6.937034595530848,74,66,66.42105263157895,1.7863750261554885,93,66,72.05,7.4463078099149245,55.447500000000005,420,380,20,16,1.540673512820513,5.005751,0.0,2.3049735038558206,60.086264,5.005755,0.0,3.0043132000000004,2.4423030930562777,60.086263,5.005756,8e-06,3.3381257222222223,2.3475998455804175,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.05,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,4003.264798476427377667223755,0,77.14285714285714,66.42105263157895,0,21,19,1620,1262
172.17.0.1,172.17.0.2,40844,80,6,2026-07-16 10:14:04,60.086215,48.01434072690383,0.665710096733502,0.3494978007850885,0.31621229594841344,21,19,1623,1262,93,66,77.28571428571429,6.922309394048981,74,66,66.42105263157895,1.7863750261554885,93,66,72.125,7.490619133289317,56.109375,420,380,20,16,1.5406721794871794,5.005752,0.0,2.304974970003828,60.086212,5.005756,0.0,3.0043106,2.442304578043705,60.086212,5.005755,8e-06,3.3381228888888885,2.3476058383067366,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.125,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,4012.934896949390267658861573,0,77.28571428571429,66.42105263157895,0,21,19,1623,1262
172.17.0.1,172.17.0.2,40846,80,6,2026-07-16 10:14:04,60.086156,48.014387873306454,0.6657107504097949,0.3494981439651423,0.31621260644465254,21,19,1623,1262,93,66,77.28571428571429,6.9154269030697355,74,66,66.42105263157895,1.7863750261554885,93,66,72.125,7.487280881601812,56.059375,420,380,20,16,1.5406706666666665,5.00575,0.0,2.3049754249397036,60.086153,5.005754,0.0,3.0043076500000003,2.4423047554480233,60.086152,5.005754,8e-06,3.3381195555555556,2.347609476267205,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.125,64240,65160,0,0,0,0,0,0,0,0,102.0,5.0,0,0,3980.332474830250526808709904,0,77.28571428571429,66.42105263157895,0,21,19,1623,1262
172.17.0.1,172.17.0.2,40860,80,6,2026-07-16 10:14:04,60.086095,48.03107940364572,0.6657114262459559,0.34949849877912686,0.31621292746682905,21,19,1624,1262,93,66,77.33333333333333,6.909850341796973,74,66,66.42105263157895,1.7863750261554885,93,66,72.15,7.501833109314016,56.277499999999996,420,380,20,16,1.5406691025641026,5.005747,0.0,2.304975515658567,60.086092,5.005752,0.0,3.0043046,2.442305956964696,60.086091,5.00575,9e-06,3.338116166666666,2.3476145964001476,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.15,64240,65160,0,0,0,0,0,0,0,0,102.0,5.0,0,0,3989.517737708765205147260140,0,77.33333333333333,66.42105263157895,0,21,19,1624,1262
172.17.0.1,172.17.0.2,40872,80,6,2026-07-16 10:14:04,60.086026,48.064420169841156,0.6657121907180216,0.34949890012696133,0.31621329059106024,21,19,1626,1262,93,66,77.42857142857143,6.897697535592367,74,66,66.42105263157895,1.7863750261554885,93,66,72.2,7.53060422542574,56.71,420,380,20,16,1.5406673333333332,5.005744,0.0,2.304977554496671,60.086023,5.00575,0.0,3.00430115,2.442308732554553,60.086022,5.005747,1.4e-05,3.338112333333333,2.347618530285153,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.2,64240,65160,0,0,0,0,0,0,0,0,103.0,5.0,0,0,4048.423866048266645703954092,0,77.42857142857143,66.42105263157895,0,21,19,1626,1262
172.17.0.1,172.17.0.2,40888,80,6,2026-07-16 10:14:04,60.085858,47.96469745010548,0.6657140520486534,0.34949987732554305,0.31621417472311036,21,19,1620,1262,93,66,77.14285714285714,6.854166020511518,74,66,66.42105263157895,1.7863750261554885,93,66,72.05,7.405909802313285,54.847500000000004,420,380,20,16,1.5406630256410259,5.005743,0.0,2.304980527576045,60.085854,5.005746,0.0,3.0042926999999997,2.4423161650745406,60.085851,5.005746,9e-06,3.338102833333333,2.347632900944937,16,0,0,0,2,3,0,16,38,0,0,0.9047619047619048,72.05,64240,65160,0,0,0,0,0,0,0,0,102.0,5.0,0,0,4025.892011367224502683928008,0,77.14285714285714,66.42105263157895,0,21,19,1620,1262
