src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
199.165.136.101,192.168.54.129,443,50138,6,2026-07-15 16:59:47,4.3e-05,8279069.76744186,69767.44186046511,46511.62790697674,23255.81395348837,2,1,302,54,151,151,151.0,0.0,54,54,54.0,0.0,151,54,118.66666666666667,45.72623851673007,2090.8888888888887,40,20,20,2,2.15e-05,4.3e-05,0.0,2.15e-05,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0.5,118.66666666666667,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0,54.0,0,2,1,302,54
192.168.54.1,192.168.54.255,54915,54915,17,2026-07-15 16:59:47,9.014172,372.1916999143127,1.220300655456763,1.220300655456763,0.0,11,0,3355,0,305,305,305.0,0.0,0,0,0,0.0,305,305,305.0,0.0,0.0,220,0,20,11,0.9014171999999998,1.012391,0.0,0.30054342355167246,9.014172,1.012391,0.0,0.9014171999999998,0.30054342355167246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.0,0,0,11,0,3355,0
192.168.54.129,116.121.156.200,41641,33084,17,2026-07-15 16:59:48,9.069871,102138.60814558444,113.78331621254593,75.08375808211606,38.699558130429864,681,351,877074,49310,1354,138,1287.920704845815,269.8408290222825,314,138,140.48433048433048,18.92086261816745,1354,138,897.6589147286821,586.2310904522002,343666.89141277573,13620,7020,20,681,0.008797159068865178,2.991952,0.0,0.13666272937196403,9.069871000000001,2.991952,0.0,0.013338045588235295,0.16810542088038957,9.062218,3.000511,0.0,0.025892051428571428,0.23441845685473947,0,0,0,0,0,0,0,0,0,0,0,0.5154185022026432,897.6589147286821,0,0,0,0,0,0,0,0,0,0,21006.8,16.2,1322.6666666666667,13.428571428571429,111961625.5829447035309793471,574275.8492360493725060475117,1287.920704845815,140.48433048433048,0,681,351,877074,49310
192.168.54.129,192.168.54.128,21,34666,6,2026-07-15 16:59:49,0.000989,378159.75733063696,5055.6117290192105,3033.367037411527,2022.2446916076844,3,2,242,132,88,66,80.66666666666667,10.370899457402697,66,66,66.0,0.0,88,66,74.8,10.777754868245983,116.16,60,40,20,2,0.00024725,0.000769,0.0,0.0003068585789903877,0.000826,0.000826,0.0,0.000413,0.000413,0,0,0,0,0,2,0,0,0,2,0,0,2,5,0,0,0.6666666666666666,74.8,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.66666666666667,66.0,0,3,2,242,132
192.168.54.128,192.168.54.129,40254,21,6,2026-07-15 16:59:49,3.850547,319.95454152358093,4.414957147646815,2.337330254636549,2.0776268930102657,9,8,620,612,77,60,68.88888888888889,6.384781288248285,100,66,76.5,12.359207094308275,100,60,72.47058823529412,10.38730926523449,107.8961937716263,180,160,20,4,0.24065918749999995,2.96194,0.0,0.7286330675924284,3.850547,3.002545,0.0,0.481318375,0.9921581969920344,3.850283,3.003072,8.6e-05,0.5500404285714285,1.038339091594684,2,3,0,0,2,3,2,5,13,0,0,0.8888888888888888,72.47058823529412,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.88888888888889,76.5,0,9,8,620,612
192.168.54.128,192.168.54.2,45191,53,17,2026-07-15 16:59:50,0.002258,207263.06465899025,1328.609388839681,885.7395925597874,442.8697962798937,2,1,200,268,100,100,100.0,0.0,268,268,268.0,0.0,268,100,156.0,79.19595949289332,6272.0,40,20,20,2,0.001129,0.002258,0.0,0.001129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,268.0,0,2,1,200,268
192.200.0.115,192.168.54.129,443,36220,6,2026-07-15 16:59:50,5.1e-05,6509803.9215686275,58823.529411764706,39215.686274509804,19607.843137254902,2,1,278,54,139,139,139.0,0.0,54,54,54.0,0.0,139,54,110.66666666666667,40.069384267237695,1605.5555555555557,40,20,20,2,2.55e-05,5.1e-05,0.0,2.55e-05,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0.5,110.66666666666667,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,54.0,0,2,1,278,54
192.168.54.128,192.168.54.129,40262,21,6,2026-07-15 16:59:52,3.267298,377.06998259724094,5.2030760585658244,2.75456967806426,2.4485063805015645,9,8,620,612,77,60,68.88888888888889,6.384781288248285,100,66,76.5,12.359207094308275,100,60,72.47058823529412,10.38730926523449,107.8961937716263,180,160,20,4,0.204206125,2.963345,0.0,0.7143993135203585,3.267298,3.003506,0.0,0.40841225,0.9845547541560029,3.2670019999999997,3.003993,8.7e-05,0.46671457142857137,1.0384901177072767,2,3,0,0,2,3,2,5,13,0,0,0.8888888888888888,72.47058823529412,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.88888888888889,76.5,0,9,8,620,612
192.168.54.128,192.200.0.115,32960,443,6,2026-07-15 16:59:54,1e-06,180000000.0,3000000.0,2000000.0,1000000.0,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,5e-07,1e-06,0.0,5e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,60.0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.54.128,192.168.54.129,40264,21,6,2026-07-15 16:59:55,0.043556,19010.010101937736,252.5484433832308,137.75369639085315,114.79474699237764,6,5,436,392,79,66,72.66666666666667,5.022173057773122,100,66,78.4,13.047605144240071,100,66,75.27272727272727,9.964399439923467,99.28925619834709,120,100,20,2,0.004355599999999999,0.040687,0.0,0.01212080783776395,0.002869,0.001998,0.0,0.0005738000000000001,0.0007273778660366289,0.043514,0.040871,8.5e-05,0.0108785,0.01733472309412527,2,2,0,0,0,3,0,4,9,0,0,0.8333333333333334,75.27272727272727,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.66666666666667,78.4,0,6,5,436,392
