src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.54.129,248.247.99.115,80,44702,6,2026-07-15 16:56:17,4.031952,43.15527565804354,0.7440564768628197,0.7440564768628197,0.0,3,0,174,0,58,58,58.0,0.0,0,0,0,0.0,58,58,58.0,0.0,0.0,60,0,20,0,2.015976,4.031952,0.0,2.015976,4.031952,4.031952,0.0,2.015976,2.015976,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0.0,58.0,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,3,0,174,0
192.168.54.129,254.82.221.19,80,44390,6,2026-07-15 16:56:17,8.447842,20.59697612715768,0.3551202780544428,0.3551202780544428,0.0,3,0,174,0,58,58,58.0,0.0,0,0,0,0.0,58,58,58.0,0.0,0.0,60,0,20,0,4.223921,8.447842,0.0,4.223921,8.447842,8.447842,0.0,4.223921,4.223921,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0.0,58.0,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,3,0,174,0
248.24.249.39,192.168.54.129,47526,80,6,2026-07-15 16:56:17,7.098785,49.58595027177186,0.8452150614506566,0.28173835381688556,0.5634767076337711,2,4,120,232,60,60,60.0,0.0,58,58,58.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.8888888888888888,40,80,20,2,1.4197570000000002,4.032096,0.0,1.5107157005334924,0,0,0,0,0,7.0987350000000005,4.032096,1.018575,2.366245,1.2506682389642747,0,0,0,0,0,6,0,0,4,0,0,2.0,58.666666666666664,8192,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,58.0,0,2,4,120,232
147.87.146.158,192.168.54.129,40202,80,6,2026-07-15 16:56:17,0.000161,1478260.8695652173,24844.72049689441,18633.540372670806,6211.180124223602,3,1,180,58,60,60,60.0,0.0,58,58,58.0,0.0,60,58,59.5,0.8660254037844386,0.75,60,20,20,3,5.366666666666667e-05,0.000102,0.0,4.181174741890396e-05,0.000161,0.000161,0.0,8.05e-05,8.05e-05,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,59.5,8192,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,58.0,0,3,1,180,58
168.3.68.81,192.168.54.129,28259,80,6,2026-07-15 16:56:17,0.000134,1776119.4029850746,29850.746268656716,22388.059701492537,7462.686567164179,3,1,180,58,60,60,60.0,0.0,58,58,58.0,0.0,60,58,59.5,0.8660254037844386,0.75,60,20,20,3,4.466666666666667e-05,7.5e-05,0.0,3.225247621845836e-05,0.000134,0.000134,0.0,6.7e-05,6.7e-05,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,59.5,8192,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,58.0,0,3,1,180,58
20.206.110.182,192.168.54.129,22070,80,6,2026-07-15 16:56:17,0.000164,1451219.512195122,24390.243902439022,18292.682926829268,6097.560975609756,3,1,180,58,60,60,60.0,0.0,58,58,58.0,0.0,60,58,59.5,0.8660254037844386,0.75,60,20,20,3,5.466666666666667e-05,0.000105,0.0,4.2975445185464794e-05,0.000164,0.000164,0.0,8.2e-05,8.2e-05,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,59.5,8192,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,58.0,0,3,1,180,58
192.168.54.129,240.52.223.31,80,51549,6,2026-07-15 16:56:17,6.080083,38.15737383848214,0.6578857558358989,0.6578857558358989,0.0,4,0,232,0,58,58,58.0,0.0,0,0,0,0.0,58,58,58.0,0.0,0.0,80,0,20,0,2.0266943333333334,4.032018,0.0,1.6461338173887592,6.080083,4.032018,0.0,2.0266943333333334,1.6461338173887592,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0.0,58.0,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,4,0,232,0
80.75.35.220,192.168.54.129,8705,80,6,2026-07-15 16:56:17,0.000222,1072072.072072072,18018.018018018018,13513.513513513513,4504.504504504504,3,1,180,58,60,60,60.0,0.0,58,58,58.0,0.0,60,58,59.5,0.8660254037844386,0.75,60,20,20,3,7.4e-05,0.000144,0.0,5.885575587824865e-05,0.000222,0.000222,0.0,0.000111,0.000111,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,59.5,8192,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,58.0,0,3,1,180,58
126.71.69.82,192.168.54.129,9850,80,6,2026-07-15 16:56:17,0.000183,1300546.4480874317,21857.92349726776,16393.44262295082,5464.48087431694,3,1,180,58,60,60,60.0,0.0,58,58,58.0,0.0,60,58,59.5,0.8660254037844386,0.75,60,20,20,3,6.1e-05,0.000123,0.0,5.0219518117958884e-05,0.000183,0.000183,0.0,9.15e-05,9.15e-05,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,59.5,8192,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,58.0,0,3,1,180,58
137.212.94.80,192.168.54.129,11186,80,6,2026-07-15 16:56:17,0.000253,940711.4624505928,15810.276679841896,11857.707509881422,3952.569169960474,3,1,180,58,60,60,60.0,0.0,58,58,58.0,0.0,60,58,59.5,0.8660254037844386,0.75,60,20,20,3,8.433333333333333e-05,0.000175,0.0,7.158367287463128e-05,0.000253,0.000253,0.0,0.0001265,0.0001265,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,59.5,8192,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,58.0,0,3,1,180,58
