src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.54.1,192.168.54.255,54915,54915,17,2026-07-15 17:05:18,9.034335,371.3610354276214,1.2175771653364635,1.2175771653364635,0.0,11,0,3355,0,305,305,305.0,0.0,0,0,0,0.0,305,305,305.0,0.0,0.0,220,0,20,11,0.9034335,1.014248,0.0,0.30119712532003023,9.034335,1.014248,0.0,0.9034335,0.30119712532003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,0,0,0,0,0,0,0,0,1052.0,4.0,0,0,351.3525067598619171289022839,0,305.0,0,0,11,0,3355,0
116.121.156.200,192.168.54.129,33084,41641,17,2026-07-15 17:05:18,9.008499,1332.0754101210423,4.107232514539881,1.8871068310048098,2.2201256835350707,17,20,2640,9360,314,74,155.2941176470588,45.04607406786229,1354,138,468.0,516.8705834152298,1354,74,324.3243243243243,411.8568403898311,169626.05697589484,340,400,20,17,0.25023608333333336,2.992253,0.0,0.7296518781052515,9.001875,2.992253,0.0,0.5626171875,1.0114407014752655,9.008341,2.996726,1e-06,0.4741232105263158,1.033160239189937,0,0,0,0,0,0,0,0,0,0,0,1.1764705882352942,324.3243243243243,0,0,0,0,0,0,0,0,0,0,560.0,4.0,7104.0,7.0,27740.62515480259572992519939,20297142.85714285714285714286,155.2941176470588,468.0,0,17,20,2640,9360
192.168.54.128,192.200.0.115,32960,443,6,2026-07-15 17:05:19,5.5e-05,3272727.2727272725,54545.454545454544,36363.63636363636,18181.81818181818,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,2.75e-05,5.5e-05,0.0,2.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,60.0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.54.129,172.238.6.179,51416,443,6,2026-07-15 17:05:21,0.0,0,0,0,0,2,0,108,0,54,54,54.0,0.0,0,0,0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,54.0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,2,0,108,0
192.168.54.129,199.165.136.101,50138,443,6,2026-07-15 17:05:21,0.244751,5201.204489460717,20.428925724511853,12.25735543470711,8.171570289804741,3,2,1062,211,504,54,354.0,212.13203435596427,151,60,105.5,45.5,504,54,254.6,206.51547157537615,42648.64,60,40,20,2,0.061187750000000006,0.244347,0.0,0.1057471194699293,0.244751,0.244751,0.0,0.1223755,0.1223755,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,254.6,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.0,105.5,0,3,2,1062,211
