src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
116.121.156.200,192.168.54.129,33084,41641,17,2026-07-15 17:05:27,8.999508,938.4957488787164,3.4446327510348342,1.6667577827587907,1.7778749682760435,15,16,2400,6046,314,138,160.0,42.46410248668868,1354,138,377.875,469.1990349254781,1354,138,272.4516129032258,355.46052262179523,126352.18314255982,300,320,20,15,0.2999836,2.987609,0.0,0.8419851949393806,8.999508,2.987609,0.0,0.6428219999999999,1.1407531344951771,6.567482,2.994765,2e-06,0.4378321333333334,1.0106808720280842,0,0,0,0,0,0,0,0,0,0,0,1.0666666666666667,272.4516129032258,0,0,0,0,0,0,0,0,0,0,0,0,4192.0,5.0,0,11238605.89812332439678284182,160.0,377.875,0,15,16,2400,6046
192.168.54.1,192.168.54.255,54915,54915,17,2026-07-15 17:05:28,9.014109,372.1943011782973,1.2203091841911387,1.2203091841911387,0.0,11,0,3355,0,305,305,305.0,0.0,0,0,0,0.0,305,305,305.0,0.0,0.0,220,0,20,11,0.9014109000000001,1.018381,0.0,0.3005551080695352,9.014109,1.018381,0.0,0.9014109000000001,0.3005551080695352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.0,0,0,11,0,3355,0
192.168.54.1,239.255.255.250,49669,1900,17,2026-07-15 17:05:28,3.008439,352.342194739531,1.6619914846204293,1.6619914846204293,0.0,5,0,1060,0,212,212,212.0,0.0,0,0,0,0.0,212,212,212.0,0.0,0.0,100,0,20,5,0.75210975,1.005046,0.0,0.43423323708945577,3.008439,1.005046,0.0,0.75210975,0.43423323708945577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,5,0,1060,0
192.168.54.1,239.255.255.250,49675,1900,17,2026-07-15 17:05:28,3.007817,352.41505716604433,1.6623351753115299,1.6623351753115299,0.0,5,0,1060,0,212,212,212.0,0.0,0,0,0,0.0,212,212,212.0,0.0,0.0,100,0,20,5,0.75195425,1.003137,0.0,0.4341414591365209,3.007817,1.003137,0.0,0.75195425,0.4341414591365209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,5,0,1060,0
192.168.54.128,172.238.6.179,53736,443,6,2026-07-15 17:05:29,0.0,0,0,0,0,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,60.0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.200.0.115,192.168.54.128,443,32960,6,2026-07-15 17:05:30,0.00022,1536363.6363636362,13636.363636363636,9090.90909090909,4545.454545454545,2,1,278,60,139,139,139.0,0.0,60,60,60.0,0.0,139,60,112.66666666666667,37.2409571424915,1386.888888888889,40,20,20,2,0.00011,0.00022,0.0,0.00011,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0.5,112.66666666666667,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,60.0,0,2,1,278,60
192.168.54.129,199.165.136.101,50138,443,6,2026-07-15 17:05:31,0.208665,6608.6789830589705,23.96185273045312,14.377111638271872,9.584741092181249,3,2,1168,211,557,54,389.3333333333333,237.11647395788896,151,60,105.5,45.5,557,54,275.8,232.15804961275842,53897.36,60,40,20,2,0.052166250000000004,0.208326,0.0,0.09015894820364477,0.208665,0.208665,0.0,0.1043325,0.1043325,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,275.8,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.3333333333333,105.5,0,3,2,1168,211
192.168.54.129,103.6.84.152,41641,3478,17,2026-07-15 17:05:35,0.083522,2849.5486219199734,35.91868010823496,23.945786738823305,11.972893369411652,2,1,164,74,82,82,82.0,0.0,74,74,74.0,0.0,82,74,79.33333333333333,3.7712361663282534,14.222222222222221,40,20,20,2,0.041761,0.083522,0.0,0.041761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,79.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,74.0,0,2,1,164,74
192.168.54.129,192.168.54.2,38873,5351,17,2026-07-15 17:05:35,1e-06,154000000.0,3000000.0,3000000.0,0.0,3,0,154,0,66,44,51.333333333333336,10.370899457402697,0,0,0,0.0,66,44,51.333333333333336,10.370899457402697,107.55555555555554,60,0,20,3,5e-07,1e-06,0.0,5e-07,1e-06,1e-06,0.0,5e-07,5e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.333333333333336,0,0,3,0,154,0
192.168.54.129,192.168.54.2,38873,1900,17,2026-07-15 17:05:35,0.0,0,0,0,0,2,0,272,0,136,136,136.0,0.0,0,0,0,0.0,136,136,136.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0,0,0,2,0,272,0
