src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.54.129,192.168.54.128,21,48034,6,2026-07-15 17:00:07,0.000399,907268.1704260652,12531.328320802006,7518.796992481203,5012.5313283208025,3,2,242,120,88,66,80.66666666666667,10.370899457402697,60,60,60.0,0.0,88,60,72.4,12.924395537122809,167.04,60,40,20,2,9.975e-05,0.000258,0.0,0.00010766237736554026,0.00014,0.00014,0.0,7e-05,7e-05,0,0,0,0,0,2,0,0,0,1,0,2,2,3,0,0,0.6666666666666666,72.4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.66666666666667,60.0,0,3,2,242,120
192.168.54.1,192.168.54.255,54915,54915,17,2026-07-15 17:00:07,9.030408,371.52252699988753,1.2181066459012706,1.2181066459012706,0.0,11,0,3355,0,305,305,305.0,0.0,0,0,0,0.0,305,305,305.0,0.0,0.0,220,0,20,11,0.9030408,1.016246,0.0,0.30109980281521276,9.030408,1.016246,0.0,0.9030408,0.30109980281521276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.0,0,0,11,0,3355,0
192.168.54.128,91.189.91.112,42290,123,17,2026-07-15 17:00:07,0.198595,3474.4077141922003,15.106120496487828,10.070746997658551,5.0353734988292755,2,1,460,230,230,230,230.0,0.0,230,230,230.0,0.0,230,230,230.0,0.0,0.0,40,20,20,2,0.0992975,0.198595,0.0,0.0992975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,230.0,0,2,1,460,230
192.168.54.128,185.125.190.123,55053,123,17,2026-07-15 17:00:08,0.261538,2638.2399498352056,11.470608477544372,7.647072318362915,3.8235361591814576,2,1,460,230,230,230,230.0,0.0,230,230,230.0,0.0,230,230,230.0,0.0,0.0,40,20,20,2,0.130769,0.261538,0.0,0.130769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,230.0,0,2,1,460,230
192.168.54.129,199.165.136.101,50138,443,6,2026-07-15 17:00:08,0.225538,6220.681215582297,22.169213170286163,13.301527902171697,8.867685268114464,3,2,1192,211,569,54,397.3333333333333,242.77332820738133,151,60,105.5,45.5,569,54,280.6,237.97361198250533,56631.44,60,40,20,2,0.056384500000000004,0.225112,0.0,0.09741496181157185,0.225538,0.225538,0.0,0.112769,0.112769,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,280.6,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.3333333333333,105.5,0,3,2,1192,211
192.168.54.129,116.121.156.200,41641,33084,17,2026-07-15 17:00:09,6.009225,10305.821466162442,22.13263773614734,13.312864803697648,8.819772932449693,80,53,53434,8496,1354,138,667.925,585.5380810630509,314,138,160.30188679245282,55.360767017283095,1354,138,465.6390977443609,518.8595263608702,269215.20809542655,1600,1060,20,80,0.04552443181818182,0.972341,0.0,0.18701926963045543,6.009225,0.972341,0.0,0.07606613924050633,0.2369118567334794,6.003907,0.979777,0.0,0.11545975000000003,0.2868033147737095,0,0,0,0,0,0,0,0,0,0,0,0.6625,465.6390977443609,0,0,0,0,0,0,0,0,0,0,7728.0,7.166666666666667,624.0,4.666666666666667,20580559.25432756324900133156,97989.94974874371859296482412,667.925,160.30188679245282,0,80,53,53434,8496
192.168.54.128,192.168.54.129,48036,21,6,2026-07-15 17:00:10,0.012355,28004.856333468233,404.6944556859571,242.81667341157427,161.87778227438284,3,2,192,154,66,60,64.0,2.8284271247461903,88,66,77.0,11.0,88,60,69.2,9.682974749528164,93.75999999999999,60,40,20,1,0.00308875,0.011863,0.0,0.005067324312445376,0.012355,0.012355,0.0,0.0061775,0.0061775,0,0,0,0,0,0,1,0,0,3,0,1,1,4,0,0,0.6666666666666666,69.2,63,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,77.0,0,3,2,192,154
192.168.54.128,192.168.54.129,47962,21,6,2026-07-15 17:00:10,2.926754,379.601428750076,5.125131801306157,2.733403627363284,2.3917281739428735,8,7,565,546,77,66,70.625,4.715334028465004,100,66,78.0,12.51285053740468,100,66,74.06666666666666,9.922813221169802,98.46222222222222,160,140,20,2,0.20905385714285715,2.88151,0.0,0.7412799874424602,2.9267540000000003,2.923531,0.0,0.4181077142857143,1.022834991343837,2.926469,2.88151,8.9e-05,0.4877448333333334,1.0706262542788396,2,3,0,0,2,3,0,5,13,0,0,0.875,74.06666666666666,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.625,78.0,0,8,7,565,546
192.168.54.128,192.168.54.129,47972,21,6,2026-07-15 17:00:13,2.831591,392.71208306566876,5.297375221209561,2.8252667846450987,2.4721084365644614,8,7,566,546,77,66,70.75,4.866980583482946,100,66,78.0,12.51285053740468,100,66,74.13333333333334,9.938924600892305,98.78222222222225,160,140,20,2,0.2022565,2.785482,0.0,0.716532061153158,2.831591,2.826613,0.0,0.404513,0.9888189665000796,2.831368,2.785482,7.1e-05,0.47189466666666663,1.0347690857757696,2,3,0,0,2,3,0,5,13,0,0,0.875,74.13333333333334,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.75,78.0,0,8,7,566,546
192.168.54.128,185.125.190.121,44877,123,17,2026-07-15 17:00:15,0.263247,2621.1124913104422,11.39614126656714,7.59742751104476,3.79871375552238,2,1,460,230,230,230,230.0,0.0,230,230,230.0,0.0,230,230,230.0,0.0,0.0,40,20,20,2,0.1316235,0.263247,0.0,0.1316235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,230.0,0,2,1,460,230
