src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.54.128,192.168.54.2,43401,53,17,2026-07-15 17:06:37,0.002432,192434.2105263158,1233.5526315789473,822.3684210526316,411.1842105263158,2,1,200,268,100,100,100.0,0.0,268,268,268.0,0.0,268,100,156.0,79.19595949289332,6272.0,40,20,20,2,0.001216,0.002432,0.0,0.001216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,268.0,0,2,1,200,268
192.168.54.1,192.168.54.255,54915,54915,17,2026-07-15 17:06:38,9.00331,372.6407287986307,1.221772881306986,1.221772881306986,0.0,11,0,3355,0,305,305,305.0,0.0,0,0,0,0.0,305,305,305.0,0.0,0.0,220,0,20,11,0.9003310000000001,1.005301,0.0,0.3001400234207361,9.003309999999999,1.005301,0.0,0.9003310000000001,0.3001400234207361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.0,0,0,11,0,3355,0
192.168.54.128,192.168.54.2,44821,53,17,2026-07-15 17:06:38,0.001615,245201.23839009288,1857.5851393188855,1238.390092879257,619.1950464396285,2,1,200,196,100,100,100.0,0.0,196,196,196.0,0.0,196,100,132.0,45.254833995939045,2048.0,40,20,20,2,0.0008075,0.001615,0.0,0.0008075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,196.0,0,2,1,200,196
116.121.156.200,192.168.54.129,33084,41641,17,2026-07-15 17:06:39,6.020948,1306.438786715979,4.816517266051791,2.1591284296094235,2.6573888364423675,13,16,2124,5742,314,138,163.3846153846154,44.99835631449129,1354,74,358.875,451.75876790052456,1354,74,271.2413793103448,350.65472311017976,122958.73483947683,260,320,20,13,0.2150338571428571,2.983189,0.0,0.6598374718871368,6.020948,2.983189,0.0,0.5017456666666666,0.9430457882426612,6.012433,2.988431,1e-06,0.40082886666666667,0.8605947359187418,0,0,0,0,0,0,0,0,0,0,0,1.2307692307692308,271.2413793103448,0,0,0,0,0,0,0,0,0,0,0,0,3856.0,4.0,0,18018691.58878504672897196262,163.3846153846154,358.875,0,13,16,2124,5742
192.168.54.129,172.238.6.179,51416,443,6,2026-07-15 17:06:40,2.537597,119.40430257444346,1.9703680292812453,1.1822208175687472,0.7881472117124981,3,2,162,141,54,54,54.0,0.0,81,60,70.5,10.5,81,54,60.6,10.461357464497617,109.44000000000001,60,40,20,0,0.63439925,2.537366,0.0,1.098678367010422,2.537597,2.537597,0.0,1.2687985,1.2687985,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0.6666666666666666,60.6,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,70.5,0,3,2,162,141
192.168.54.129,199.165.136.101,50138,443,6,2026-07-15 17:06:41,0.214099,6553.043218324233,23.353682175068542,14.012209305041125,9.341472870027417,3,2,1192,211,569,54,397.3333333333333,242.77332820738133,151,60,105.5,45.5,569,54,280.6,237.97361198250533,56631.44,60,40,20,2,0.053524749999999996,0.213746,0.0,0.09250384912363106,0.214099,0.214099,0.0,0.1070495,0.1070495,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,280.6,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.3333333333333,105.5,0,3,2,1192,211
192.168.54.129,192.200.0.115,36220,443,6,2026-07-15 17:06:42,0.0,0,0,0,0,2,0,108,0,54,54,54.0,0.0,0,0,0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,54.0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,2,0,108,0
