src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.54.1,192.168.54.255,54915,54915,17,2026-07-15 17:02:08,8.030381,379.8076330375856,1.245270927992084,1.245270927992084,0.0,10,0,3050,0,305,305,305.0,0.0,0,0,0,0.0,305,305,305.0,0.0,0.0,200,0,20,10,0.8922645555555556,1.014147,0.0,0.31549065315301117,8.030381,1.014147,0.0,0.8922645555555556,0.31549065315301117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.0,0,0,10,0,3050,0
192.168.54.129,116.121.156.200,41641,33084,17,2026-07-15 17:02:09,6.007005,1854.1685915027538,5.493586238067056,3.1629738946446686,2.3306123434223878,19,14,8904,2234,1354,138,468.63157894736844,529.2636603439395,314,138,159.57142857142858,44.24076059426627,1354,138,337.5151515151515,430.630835446207,185442.91643709823,380,280,20,19,0.18771890625,2.995829,0.0,0.7017950758631557,6.007005,2.995829,0.0,0.33372250000000003,0.9093209895513765,6.000926,3.001066,1e-06,0.46160969230769233,1.0443824652054794,0,0,0,0,0,0,0,0,0,0,0,0.7368421052631579,337.5151515151515,0,0,0,0,0,0,0,0,0,0,6800.0,7.0,560.0,4.0,28099173.55371900826446280992,113890.5836892414073622127313,468.63157894736844,159.57142857142858,0,19,14,8904,2234
192.168.54.129,199.165.136.101,50138,443,6,2026-07-15 17:02:11,0.221195,6134.858382874839,22.60448925156536,13.562693550939217,9.041795700626144,3,2,1146,211,546,54,382.0,231.93102422918759,151,60,105.5,45.5,546,54,271.4,226.8299803817829,51451.840000000004,60,40,20,2,0.055298749999999994,0.22083,0.0,0.09556959169467819,0.221195,0.221195,0.0,0.1105975,0.1105975,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,271.4,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.0,105.5,0,3,2,1146,211
192.168.54.129,192.200.0.115,36220,443,6,2026-07-15 17:02:12,0.0,0,0,0,0,2,0,108,0,54,54,54.0,0.0,0,0,0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,54.0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,2,0,108,0
192.168.54.129,172.238.6.179,51416,443,6,2026-07-15 17:02:15,0.0,0,0,0,0,2,0,108,0,54,54,54.0,0.0,0,0,0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,54.0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,2,0,108,0
