src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.54.1,192.168.54.255,54915,54915,17,2026-07-15 17:02:17,9.044007,370.9638880199893,1.2162750426884896,1.2162750426884896,0.0,11,0,3355,0,305,305,305.0,0.0,0,0,0,0.0,305,305,305.0,0.0,0.0,220,0,20,11,0.9044007000000001,1.014852,0.0,0.3015679969217722,9.044007,1.014852,0.0,0.9044007000000001,0.3015679969217722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.0,0,0,11,0,3355,0
192.168.54.129,116.121.156.200,41641,33084,17,2026-07-15 17:02:18,9.007306,961.6637871523405,3.663692562459852,1.9983777613417375,1.6653148011181147,18,15,6312,2350,1354,138,350.6666666666667,446.46313770941197,314,74,156.66666666666666,47.44493884728088,1354,74,262.4848484848485,345.0790090656114,119079.52249770431,360,300,20,18,0.2814783125,2.99549,0.0,0.7581652549003762,9.006559,2.997025,0.0,0.5297975882352942,1.0350249689279203,9.00185,2.999317,1e-06,0.6429892857142857,1.0423262906794748,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,262.4848484848485,0,0,0,0,0,0,0,0,0,0,4016.0,4.0,0,0,19400966.18357487922705314010,0,350.6666666666667,156.66666666666666,0,18,15,6312,2350
192.168.54.129,199.165.136.101,50138,443,6,2026-07-15 17:02:21,0.203001,6261.052901217236,24.630420539800298,14.77825232388018,9.85216821592012,3,2,1060,211,503,54,353.3333333333333,211.66062983517324,151,60,105.5,45.5,503,54,254.2,206.03242463262913,42449.36,60,40,20,2,0.050750250000000004,0.202609,0.0,0.08767578501323783,0.203001,0.203001,0.0,0.1015005,0.1015005,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,254.2,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.3333333333333,105.5,0,3,2,1060,211
192.168.54.128,172.238.6.179,53736,443,6,2026-07-15 17:02:22,0.0,0,0,0,0,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,60.0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.54.128,192.200.0.115,32960,443,6,2026-07-15 17:02:23,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,60.0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.54.129,103.6.84.152,41641,3478,17,2026-07-15 17:02:25,0.084222,2825.8649758970337,35.620146755004626,23.74676450333642,11.87338225166821,2,1,164,74,82,82,82.0,0.0,74,74,74.0,0.0,82,74,79.33333333333333,3.7712361663282534,14.222222222222221,40,20,20,2,0.042111,0.084222,0.0,0.042111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,79.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,74.0,0,2,1,164,74
192.168.54.129,192.168.54.2,51584,5351,17,2026-07-15 17:02:25,3.5e-05,4057142.8571428573,85714.28571428572,85714.28571428572,0.0,3,0,142,0,54,44,47.333333333333336,4.714045207910317,0,0,0,0.0,54,44,47.333333333333336,4.714045207910317,22.222222222222225,60,0,20,3,1.75e-05,3.5e-05,0.0,1.75e-05,3.5e-05,3.5e-05,0.0,1.75e-05,1.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.333333333333336,0,0,3,0,142,0
192.168.54.129,192.168.54.2,49275,5351,17,2026-07-15 17:02:25,3.2e-05,4812500.0,93750.0,93750.0,0.0,3,0,154,0,66,44,51.333333333333336,10.370899457402697,0,0,0,0.0,66,44,51.333333333333336,10.370899457402697,107.55555555555554,60,0,20,3,1.6e-05,3.2e-05,0.0,1.6e-05,3.2e-05,3.2e-05,0.0,1.6e-05,1.6e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.333333333333336,0,0,3,0,154,0
192.168.54.129,192.168.54.2,49275,1900,17,2026-07-15 17:02:25,0.0,0,0,0,0,2,0,272,0,136,136,136.0,0.0,0,0,0,0.0,136,136,136.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0,0,0,2,0,272,0
192.168.54.129,239.255.255.250,49275,1900,17,2026-07-15 17:02:25,4.1e-05,11000000.0,73170.73170731707,73170.73170731707,0.0,3,0,451,0,179,136,150.33333333333334,20.270394394014364,0,0,0,0.0,179,136,150.33333333333334,20.270394394014364,410.8888888888889,60,0,20,3,2.05e-05,4.1e-05,0.0,2.05e-05,4.1e-05,4.1e-05,0.0,2.05e-05,2.05e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,150.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.33333333333334,0,0,3,0,451,0
