src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.54.1,192.168.54.255,54915,54915,17,2026-07-15 17:04:27,9.065454,370.08626374365804,1.2133975860447805,1.2133975860447805,0.0,11,0,3355,0,305,305,305.0,0.0,0,0,0,0.0,305,305,305.0,0.0,0.0,220,0,20,11,0.9065454000000001,1.018977,0.0,0.302276796913425,9.065454,1.018977,0.0,0.9065454000000001,0.302276796913425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.0,0,0,11,0,3355,0
116.121.156.200,192.168.54.129,33084,41641,17,2026-07-15 17:04:29,7.09954,1712.7870256382807,4.7890426703701925,2.253667138997738,2.535375531372455,16,18,2382,9778,314,74,148.875,50.134662410352384,1354,138,543.2222222222222,558.9808738087115,1354,74,357.6470588235294,453.15066202241115,205345.5224913495,320,360,20,16,0.21513757575757575,2.995933,0.0,0.723205343712409,7.09954,2.996466,0.0,0.4733026666666667,1.014562887228562,6.177753,3.000617,1e-06,0.36339723529411766,0.9631127649509554,0,0,0,0,0,0,0,0,0,0,0,1.125,357.6470588235294,0,0,0,0,0,0,0,0,0,0,560.0,4.0,7840.0,7.0,81632.65306122448979591836735,17155361.05032822757111597374,148.875,543.2222222222222,0,16,18,2382,9778
192.168.54.129,199.165.136.101,50138,443,6,2026-07-15 17:04:31,0.340673,4265.087048283838,14.676830861265788,8.806098516759473,5.870732344506315,3,2,1242,211,594,54,414.0,254.55844122715712,151,60,105.5,45.5,594,54,290.6,250.0988604532216,62549.44,60,40,20,2,0.08516825,0.340286,0.0,0.1472923592491732,0.340673,0.340673,0.0,0.1703365,0.1703365,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,290.6,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.0,105.5,0,3,2,1242,211
192.200.0.115,192.168.54.128,443,32960,6,2026-07-15 17:04:33,0.000232,1456896.551724138,12931.034482758621,8620.689655172413,4310.3448275862065,2,1,278,60,139,139,139.0,0.0,60,60,60.0,0.0,139,60,112.66666666666667,37.2409571424915,1386.888888888889,40,20,20,2,0.000116,0.000232,0.0,0.000116,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0.5,112.66666666666667,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,60.0,0,2,1,278,60
192.168.54.129,172.238.6.179,51416,443,6,2026-07-15 17:04:34,0.274328,1104.5172202618762,18.226356769997956,10.935814061998775,7.290542707999183,3,2,162,141,54,54,54.0,0.0,81,60,70.5,10.5,81,54,60.6,10.461357464497617,109.44000000000001,60,40,20,0,0.06858199999999999,0.274095,0.0,0.11865300472175157,0.274328,0.274328,0.0,0.137164,0.137164,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0.6666666666666666,60.6,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,70.5,0,3,2,162,141
