src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.17.0.1,172.17.0.2,51488,80,6,2026-07-15 06:05:35,21.017387,119.32977205967612,1.4749692718699998,0.8088541168319354,0.6661151550380645,17,14,1262,1246,115,66,74.23529411764706,12.982021105063662,380,66,89.0,80.73501630112462,380,66,80.90322580645162,55.588554657852114,3090.087408949012,340,280,20,12,0.7005795666666668,3.001845,0.0,1.266044224175593,21.017387,3.002432,0.0,1.3135866875,1.4886732791099058,18.015711,3.001885,8e-06,1.3858239230769231,1.4894237826359076,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.90322580645162,64240,65160,0,0,0,0,0,0,0,0,117.0,5.0,0,0,2.925E+6,0,74.23529411764706,89.0,0,17,14,1262,1246
172.17.0.1,172.17.0.2,51492,80,6,2026-07-15 06:05:35,21.017298,119.28269751896747,1.4749755177853976,0.8088575420113471,0.6661179757740505,17,14,1261,1246,115,66,74.17647058823529,12.917089884051453,380,66,89.0,80.73501630112462,380,66,80.87096774193549,55.584136710955455,3089.596253902186,340,280,20,12,0.7005766,3.001877,0.0,1.266106536629668,21.017298,3.001886,0.0,1.3135811249999998,1.4886844549448632,18.015613,3.001887,8e-06,1.3858163846153846,1.489436261427769,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.87096774193549,64240,65160,0,0,0,0,0,0,0,0,116.0,5.0,0,0,3314285.714285714285714285714,0,74.17647058823529,89.0,0,17,14,1261,1246
172.17.0.1,172.17.0.2,51504,80,6,2026-07-15 06:05:35,21.017232,119.28307210007483,1.4749801496219863,0.8088600820507668,0.6661200675712197,17,14,1261,1246,115,66,74.17647058823529,12.917089884051453,380,66,89.0,80.73501630112462,380,66,80.87096774193549,55.584136710955455,3089.596253902186,340,280,20,12,0.7005744,3.001883,0.0,1.2661106943932563,21.017232,3.001886,0.0,1.313577,1.488688337957655,18.015597,3.001887,8e-06,1.3858151538461538,1.4894486742489572,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.87096774193549,64240,65160,0,0,0,0,0,0,0,0,116.0,5.0,0,0,3411764.705882352941176470588,0,74.17647058823529,89.0,0,17,14,1261,1246
172.17.0.1,172.17.0.2,51512,80,6,2026-07-15 06:05:35,21.017171,119.33099844883975,1.4749844305877322,0.8088624296771435,0.6661220009105887,17,14,1262,1246,115,66,74.23529411764706,12.982021105063662,380,66,89.0,80.73501630112462,380,66,80.90322580645162,55.588554657852114,3090.087408949012,340,280,20,12,0.7005723666666666,3.001883,0.0,1.2661143687062788,21.017171,3.001887,0.0,1.3135731875,1.48869129666308,18.015543,3.001887,8e-06,1.3858110000000001,1.4894554380495526,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.90322580645162,64240,65160,0,0,0,0,0,0,0,0,117.0,5.0,0,0,3441176.470588235294117647059,0,74.23529411764706,89.0,0,17,14,1262,1246
172.17.0.1,172.17.0.2,51516,80,6,2026-07-15 06:05:35,21.017087,119.33147538476669,1.4749903257287749,0.8088656624964249,0.66612466323235,17,14,1262,1246,115,66,74.23529411764706,12.982021105063662,380,66,89.0,80.73501630112462,380,66,80.90322580645162,55.588554657852114,3090.087408949012,340,280,20,12,0.7005695666666667,3.001884,0.0,1.266116581602018,21.017087,3.001887,0.0,1.3135679375,1.4886952924283847,18.015484999999998,3.001887,8e-06,1.3858065384615383,1.4894654756820347,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.90322580645162,64240,65160,0,0,0,0,0,0,0,0,117.0,5.0,0,0,3441176.470588235294117647059,0,74.23529411764706,89.0,0,17,14,1262,1246
172.17.0.1,172.17.0.2,51524,80,6,2026-07-15 06:05:35,21.017026,113.05119953698491,1.3798336643823916,0.7612875389695953,0.6185461254127962,16,13,1196,1180,115,66,74.75,13.446653858860204,380,66,90.76923076923077,83.52075177063101,380,66,81.93103448275862,57.360884806864675,3290.271105826399,320,260,20,11,0.7506080714285714,3.001883,0.0,1.2961486179887467,21.017026,3.001886,0.0,1.4011350666666667,1.497087702718246,18.015429,3.001887,8e-06,1.50128575,1.4933287023533548,11,1,0,0,0,3,1,12,27,0,0,0.8125,81.93103448275862,64240,65160,0,0,0,0,0,0,0,0,117.0,4.0,0,0,4.68E+6,0,74.75,90.76923076923077,0,16,13,1196,1180
172.17.0.1,172.17.0.2,51530,80,6,2026-07-15 06:05:35,21.016985,119.33205452637475,1.4749974841776783,0.8088695880974365,0.6661278960802418,17,14,1262,1246,115,66,74.23529411764706,12.982021105063662,380,66,89.0,80.73501630112462,380,66,80.90322580645162,55.588554657852114,3090.087408949012,340,280,20,12,0.7005661666666667,3.001883,0.0,1.2661199452697753,21.016985000000002,3.001887,0.0,1.3135615625,1.4887001330988374,18.015405,3.001886,8e-06,1.3858003846153848,1.489478345461955,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.90322580645162,64240,65160,0,0,0,0,0,0,0,0,117.0,5.0,0,0,2659090.909090909090909090909,0,74.23529411764706,89.0,0,17,14,1262,1246
172.17.0.1,172.17.0.2,51534,80,6,2026-07-15 06:05:35,21.016905,119.33250875902041,1.4750030986960259,0.8088726670268529,0.666130431669173,17,14,1262,1246,115,66,74.23529411764706,12.982021105063662,380,66,89.0,80.73501630112462,380,66,80.90322580645162,55.588554657852114,3090.087408949012,340,280,20,12,0.7005635,3.001872,0.0,1.2661204969342308,21.016905,3.001886,0.0,1.3135565625,1.4887050151234196,18.01533,3.001894,1.6e-05,1.3857946153846152,1.489486242881884,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.90322580645162,64240,65160,0,0,0,0,0,0,0,0,117.0,5.0,0,0,1581081.081081081081081081081,0,74.23529411764706,89.0,0,17,14,1262,1246
172.17.0.1,172.17.0.2,51546,80,6,2026-07-15 06:05:35,21.016726,119.28594396672442,1.4750156613356429,0.8088795562163204,0.6661361051193226,17,14,1261,1246,115,66,74.17647058823529,12.917089884051453,380,66,89.0,80.73501630112462,380,66,80.87096774193549,55.584136710955455,3089.596253902186,340,280,20,12,0.7005575333333335,3.001889,0.0,1.2661282326090497,21.016726,3.001894,0.0,1.3135453750000001,1.4887140986297065,18.015148,3.001894,9e-06,1.3857806153846157,1.4895011507844622,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.87096774193549,64240,65160,0,0,0,0,0,0,0,0,116.0,5.0,0,0,3222222.222222222222222222222,0,74.17647058823529,89.0,0,17,14,1261,1246
172.17.0.1,172.17.0.2,51562,80,6,2026-07-15 06:05:35,21.01664,119.33401342935883,1.475021697093351,0.8088828661479666,0.6661388309453843,17,14,1262,1246,115,66,74.23529411764706,12.982021105063662,380,66,89.0,80.73501630112462,380,66,80.90322580645162,55.588554657852114,3090.087408949012,340,280,20,12,0.7005546666666668,3.001875,0.0,1.2661308668055693,21.01664,3.001879,0.0,1.31354,1.4887193038437434,18.015063,3.00188,1.5e-05,1.3857740769230769,1.4895090372851805,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.90322580645162,64240,65160,0,0,0,0,0,0,0,0,117.0,5.0,0,0,1519480.519480519480519480519,0,74.23529411764706,89.0,0,17,14,1262,1246
172.17.0.1,172.17.0.2,51572,80,6,2026-07-15 06:05:35,21.016399,119.33538186061276,1.475038611514751,0.8088921417984118,0.6661464697163392,17,14,1262,1246,115,66,74.23529411764706,12.982021105063662,380,66,89.0,80.73501630112462,380,66,80.90322580645162,55.588554657852114,3090.087408949012,340,280,20,12,0.7005466333333333,3.001876,0.0,1.266136124961543,21.016399,3.00188,0.0,1.3135249375,1.4887329376787357,18.014823,3.001881,1.5e-05,1.3857556153846153,1.4895282409465467,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.90322580645162,64240,65160,0,0,0,0,0,0,0,0,117.0,5.0,0,0,1720588.235294117647058823529,0,74.23529411764706,89.0,0,17,14,1262,1246
172.17.0.1,172.17.0.2,51588,80,6,2026-07-15 06:05:35,21.016251,119.33622224058895,1.475048998986546,0.8088978381539124,0.6661511608326337,17,14,1262,1246,115,66,74.23529411764706,12.982021105063662,380,66,89.0,80.73501630112462,380,66,80.90322580645162,55.588554657852114,3090.087408949012,340,280,20,12,0.7005417000000002,3.001879,0.0,1.266139585001542,21.016251,3.001882,0.0,1.3135156874999998,1.488741571628565,18.014677,3.001884,8e-06,1.3857443846153847,1.4895405588697754,12,1,0,0,0,3,1,13,29,0,0,0.8235294117647058,80.90322580645162,64240,65160,0,0,0,0,0,0,0,0,117.0,5.0,0,0,2543478.260869565217391304348,0,74.23529411764706,89.0,0,17,14,1262,1246
